1761	213
1762	112
1763	17
1764	157
1765	6
1766	29
1767	13
1768	19
1769	66
1770	10
1771	67
1772	21
1773	89
1774	22
1775	5
1776	27
1777	96
1778	37
1779	8
1780	45
1781	5
1782	82
1783	18
1784	87
1785	151
1786	72
1787	52
1788	4
1789	10
1790	62
1791	53
1792	35
1793	5
1794	13
1795	15
1796	17
1797	53
1798	4
1799	48
1800	177
1801	6
1802	8
1803	504
1804	11
1805	16
1806	7
1807	14
1808	67
1809	126
1810	72
1811	14
1812	28
1813	89
1814	20
1815	14
1816	170
1817	250
1818	172
1819	85
1820	481
1821	65
1822	367
1823	7
1824	48
1825	270
1826	10
1827	50
1828	12
1829	9
1830	4
1831	77
1832	46
1833	7
1834	9
1835	10
1836	140
1837	14
1838	31
1839	6
1840	9
1841	7
1842	8
1843	49
1844	9
1845	47
1846	16
1847	8
1848	19
1849	6
1850	5
1851	41
1852	77
1853	14
1854	187
1855	9
1856	16
1857	52
1858	18
1859	11
1860	19
1861	9
1862	137
1863	9
1864	6
1865	20
1866	9
1867	12
1868	5
1869	12
1870	116
1871	62
1872	8
1873	17
1874	8
1875	110
1876	40
1877	21
1878	28
1879	14
1880	10
1881	5
1882	48
1883	16
1884	12
1885	279
1886	28
1887	189
1888	125
1889	8
1890	13
1891	11
1892	13
1893	34
1894	10
1895	23
1896	34
1897	24
1898	7
1899	31
1900	31
1901	5
1902	7
1903	12
1904	19
1905	99
1906	22
1907	109
1908	18
1909	8
1910	5
1911	29
1912	16
1913	225
1914	36
1915	85
1916	14
1917	195
1918	224
1919	8
1920	10
1921	34
1922	14
1923	17
1924	28
1925	71
1926	7
1927	6
1928	5
1929	22
1930	13
1931	177
1932	119
1933	117
1934	25
1935	163
1936	18
1937	80
1938	50
1939	15
1940	14
1941	73
1942	16
1943	351
1944	17
1945	28
1946	89
1947	44
1948	14
1949	14
1950	10
1951	214
1952	60
1953	21
1954	13
1955	65
1956	124
1957	26
1958	26
1959	5
1960	16
1961	24
1962	5
1963	14
1964	41
1965	7
1966	17
1967	6
1968	50
1969	7
1970	31
1971	35
1972	8
1973	60
1974	42
1975	23
1976	167
1977	20
1978	24
1979	9
1980	14
1981	7
1982	42
1983	60
1984	114
1985	12
1986	12
1987	24
1988	151
1989	12
1990	1368
1991	30
1992	139
1993	49
1994	8
1995	42
1996	35
1997	55
1998	35
1999	34
2000	6
2001	222
2002	5
2003	84
2004	26
2005	172
2006	31
2007	25
2008	333
2009	16
2010	7
2011	15
2012	23
2013	7
2014	22
2015	16
2016	73
2017	16
2018	39
2019	56
2020	15
2021	86
2022	352
2023	95
2024	16
2025	77
2026	20
2027	10
2028	12
2029	13
2030	3
2031	35
2032	32
2033	10
2034	33
2035	33
2036	16
2037	5
2038	116
2039	7
2040	7
2041	4
2042	30
2043	4
2044	101
2045	29
2046	64
2047	21
2048	24
2049	5
2050	132
2051	234
2052	177
2053	19
2054	15
2055	21
2056	54
2057	17
2058	84
2059	16
2060	661
2061	20
2062	17
2063	10
2064	657
2065	11
2066	749
2067	64
2068	19
2069	6
2070	18
2071	20
2072	9
2073	58
2074	20
2075	29
2076	184
2077	64
2078	29
2079	6
2080	17
2081	12
2082	52
2083	74
2084	61
2085	18
2086	28
2087	9
2088	35
2089	27
2090	6
2091	14
2092	40
2093	4
2094	178
2095	15
2096	34
2097	21
2098	72
2099	5
2100	16
2101	7
2102	17
2103	110
2104	66
2105	13
2106	14
2107	10
2108	149
2109	6
2110	12
2111	117
2112	23
2113	47
2114	6
2115	7
2116	12
2117	4
2118	41
2119	60
2120	147
2121	155
2122	19
2123	5
2124	13
2125	35
2126	37
2127	45
2128	12
2129	20
2130	4
2131	79
2132	142
2133	33
2134	8
2135	12
2136	51
2137	14
2138	122
2139	230
2140	82
2141	8
2142	10
2143	48
2144	4
2145	26
2146	19
2147	62
2148	6
2149	32
2150	379
2151	28
2152	107
2153	67
2154	28
2155	11
2156	145
2157	48
2158	11
2159	27
2160	46
2161	22
2162	12
2163	8
2164	5
2165	5
2166	64
2167	18
2168	79
2169	15
2170	207
2171	11
2172	18
2173	156
2174	53
2175	5
2176	3
2177	32
2178	9
2179	5
2180	84
2181	16
2182	5
2183	97
2184	43
2185	49
2186	72
2187	6
2188	13
2189	8
2190	83
2191	186
2192	30
2193	169
2194	8
2195	39
2196	15
2197	26
2198	641
2199	9
2200	8
2201	125
2202	11
2203	8
2204	13
2205	31
2206	22
2207	16
2208	44
2209	178
2210	8
2211	11
2212	16
2213	43
2214	8
2215	50
2216	7
2217	86
2218	157
2219	69
2220	44
2221	78
2222	450
2223	7
2224	6
2225	108
2226	48
2227	5
2228	9
2229	9
2230	115
2231	22
2232	5
2233	102
2234	205
2235	11
2236	41
2237	958
2238	25
2239	5
2240	35
2241	82
2242	14
2243	8
2244	23
2245	9
2246	10
2247	22
2248	12
2249	55
2250	9
2251	8
2252	17
2253	12
2254	14
2255	85
2256	18
2257	45
2258	23
2259	18
2260	82
2261	11
2262	35
2263	12
2264	15
2265	28
2266	13
2267	24
2268	274
2269	65
2270	95
2271	10
2272	9
2273	7
2274	13
2275	24
2276	15
2277	23
2278	70
2279	741
2280	91
2281	15
2282	33
2283	45
2284	8
2285	30
2286	7
2287	19
2288	10
2289	8
2290	11
2291	232
2292	24
2293	165
2294	4
2295	11
2296	47
2297	7
2298	14
2299	10
2300	9
2301	7
2302	18
2303	6
2304	4
2305	45
2306	99
2307	123
2308	16
2309	5
2310	7
2311	80
2312	16
2313	182
2314	88
2315	6
2316	39
2317	32
2318	5
2319	14
2320	15
2321	46
2322	78
2323	13
2324	13
2325	4
2326	11
2327	70
2328	20
2329	7
2330	19
2331	8
2332	14
2333	7
2334	53
2335	33
2336	4
2337	10
2338	6
2339	8
2340	11
2341	36
2342	70
2343	90
2344	31
2345	9
2346	19
2347	22
2348	55
2349	15
2350	81
2351	32
2352	81
2353	23
2354	8
2355	47
2356	63
2357	8
2358	14
2359	46
2360	14
2361	42
2362	27
2363	6
2364	13
2365	76
2366	7
2367	12
2368	59
2369	14
2370	13
2371	12
2372	40
2373	22
2374	42
2375	74
2376	69
2377	25
2378	43
2379	71
2380	20
2381	22
2382	4
2383	5
2384	9
2385	230
2386	6
2387	72
2388	15
2389	45
2390	140
2391	28
2392	236
2393	8
2394	57
2395	280
2396	30
2397	8
2398	20
2399	17
2400	54
2401	8
2402	19
2403	32
2404	14
2405	194
2406	11
2407	29
2408	222
2409	38
2410	33
2411	27
2412	59
2413	86
2414	46
2415	9
2416	16
2417	18
2418	12
2419	275
2420	472
2421	461
2422	88
2423	162
2424	65
2425	54
2426	102
2427	5
2428	31
2429	84
2430	118
2431	48
2432	15
2433	96
2434	10
2435	41
2436	162
2437	10
2438	6
2439	16
2440	63
2441	11
2442	11
2443	112
2444	52
2445	54
2446	74
2447	8
2448	47
2449	14
2450	7
2451	12
2452	27
2453	10
2454	6
2455	9
2456	14
2457	25
2458	31
2459	6
2460	33
2461	7
2462	3
2463	39
2464	66
2465	8
2466	13
2467	85
2468	15
2469	53
2470	22
2471	72
2472	9
2473	19
2474	33
2475	13
2476	7
2477	8
2478	59
2479	51
2480	35
2481	52
2482	52
2483	131
2484	7
2485	5
2486	32
2487	81
2488	135
2489	20
2490	34
2491	29
2492	68
2493	63
2494	55
2495	60
2496	112
2497	115
2498	26
2499	69
2500	31
2501	10
2502	6
2503	19
2504	62
2505	114
2506	8
2507	438
2508	29
2509	11
2510	7
2511	106
2512	81
2513	6
2514	115
2515	15
2516	10
2517	17
2518	16
2519	45
2520	121
2521	12
2522	10
2523	59
2524	36
2525	8
2526	39
2527	17
2528	18
2529	11
2530	94
2531	66
2532	43
2533	7
2534	13
2535	15
2536	44
2537	24
2538	32
2539	29
2540	7
2541	188
2542	18
2543	17
2544	17
2545	59
2546	7
2547	7
2548	79
2549	8
2550	3
2551	6
2552	17
2553	24
2554	6
2555	8
2556	8
2557	104
2558	26
2559	49
2560	44
2561	17
2562	37
2563	35
2564	18
2565	12
2566	4
2567	15
2568	22
2569	11
2570	18
2571	9
2572	22
2573	6
2574	78
2575	11
2576	26
2577	83
2578	37
2579	27
2580	14
2581	11
2582	20
2583	7
2584	17
2585	8
2586	10
2587	17
2588	7
2589	26
2590	76
2591	11
2592	10
2593	97
2594	26
2595	88
2596	11
2597	6
2598	93
2599	51
2600	17
2601	13
2602	135
2603	7
2604	359
2605	18
2606	31
2607	7
2608	89
2609	5
2610	26
2611	452
2612	19
2613	138
2614	15
2615	39
2616	9
2617	264
2618	6
2619	9
2620	26
2621	23
2622	35
2623	35
2624	5
2625	5
2626	13
2627	12
2628	25
2629	42
2630	21
2631	11
2632	11
2633	6
2634	8
2635	302
2636	32
2637	20
2638	726
2639	8
2640	6
2641	25
2642	65
2643	13
2644	14
2645	35
2646	10
2647	3
2648	22
2649	81
2650	66
2651	211
2652	130
2653	75
2654	31
2655	21
2656	5
2657	23
2658	62
2659	43
2660	99
2661	18
2662	114
2663	29
2664	69
2665	38
2666	8
2667	19
2668	211
2669	33
2670	42
2671	24
2672	4
2673	96
2674	6
2675	12
2676	47
2677	248
2678	34
2679	40
2680	6
2681	83
2682	27
2683	8
2684	40
2685	31
2686	23
2687	34
2688	8
2689	39
2690	13
2691	6
2692	36
2693	152
2694	15
2695	8
2696	48
2697	75
2698	16
2699	21
2700	12
2701	11
2702	7
2703	25
2704	12
2705	21
2706	75
2707	21
2708	90
2709	21
2710	30
2711	68
2712	11
2713	25
2714	30
2715	23
2716	8
2717	7
2718	25
2719	19
2720	28
2721	24
2722	7
2723	7
2724	8
2725	9
2726	12
2727	8
2728	12
2729	60
2730	33
2731	43
2732	167
2733	38
2734	6
2735	27
2736	12
2737	25
2738	100
2739	55
2740	14
2741	8
2742	4
2743	36
2744	390
2745	103
2746	8
2747	50
2748	29
2749	8
2750	25
2751	36
2752	22
2753	18
2754	46
2755	19
2756	5
2757	49
2758	25
2759	7
2760	91
2761	106
2762	8
2763	18
2764	21
2765	10
2766	61
2767	7
2768	128
2769	90
2770	3
2771	18
2772	68
2773	37
2774	11
2775	9
2776	33
2777	48
2778	6
2779	7
2780	39
2781	16
2782	9
2783	5
2784	8
2785	36
2786	6
2787	27
2788	7
2789	365
2790	11
2791	198
2792	96
2793	8
2794	243
2795	75
2796	16
2797	151
2798	8
2799	88
2800	22
2801	36
2802	34
2803	68
2804	16
2805	75
2806	13
2807	9
2808	36
2809	7
2810	8
2811	15
2812	12
2813	65
2814	5
2815	10
2816	15
2817	18
2818	11
2819	36
2820	17
2821	30
2822	10
2823	10
2824	11
2825	69
2826	62
2827	52
2828	3
2829	39
2830	12
2831	99
2832	20
2833	13
2834	15
2835	51
2836	5
2837	13
2838	12
2839	31
2840	6
2841	8
2842	10
2843	10
2844	10
2845	36
2846	19
2847	30
2848	7
2849	6
2850	68
2851	58
2852	28
2853	32
2854	51
2855	15
2856	8
2857	103
2858	37
2859	6
2860	24
2861	31
2862	8
2863	37
2864	172
2865	7
2866	13
2867	14
2868	30
2869	34
2870	72
2871	31
2872	209
2873	31
2874	12
2875	5
2876	6
2877	69
2878	22
2879	17
2880	69
2881	22
2882	59
2883	31
2884	20
2885	14
2886	33
2887	1065
2888	80
2889	48
2890	20
2891	65
2892	165
2893	50
2894	17
2895	13
2896	20
2897	4
2898	22
2899	20
2900	5
2901	5
2902	219
2903	27
2904	287
2905	153
2906	31
2907	19
2908	11
2909	12
2910	79
2911	51
2912	242
2913	7
2914	107
2915	133
2916	28
2917	4
2918	97
2919	10
2920	773
2921	6
2922	32
2923	70
2924	25
2925	35
2926	86
2927	144
2928	10
2929	36
2930	17
2931	11
2932	5
2933	6
2934	11
2935	165
2936	9
2937	12
2938	25
2939	17
2940	168
2941	165
2942	1241
2943	159
2944	6
2945	233
2946	29
2947	40
2948	11
2949	19
2950	41
2951	79
2952	177
2953	34
2954	422
2955	6
2956	103
2957	70
2958	132
2959	8
2960	8
2961	26
2962	9
2963	19
2964	63
2965	99
2966	209
2967	12
2968	6
2969	90
2970	93
2971	11
2972	7
2973	129
2974	19
2975	6
2976	18
2977	15
2978	7
2979	221
2980	11
2981	1947
2982	172
2983	413
2984	62
2985	189
2986	70
2987	10
2988	20
2989	65
2990	17
2991	18
2992	755
2993	86
2994	275
2995	24
2996	145
2997	45
2998	7
